BIGGEST	SMALLEST	RANDOM	SIMILARITY
23326	1136471	
37789	976451	
23793	1647791	
33590	946594	
22860	923734	
24260	934463	
29391	1033368	
22860	926532	
21461	857486	
17728	1280630	
34523	1537222	
34990	1798014	
32657	1174728	
26126	1081421	
29858	992780	
91907	1092151	
37322	1534423	
37322	1259169	
46653	890143	
53185	1843268	
88175	877080	
24726	850022	
39655	879879	
111967	954525	
17262	886410	
28925	898540	
16329	860285	
26592	1252172	
13063	1572213	
23793	908804	
7931	821096	
13063	879413	
20528	1383734	
21460	1458379	
18661	1613268	
16328	952658	
21460	1638460	
28925	916735	
47587	1630063	
30324	1337080	
34990	2579921	
35456	1239575	
13529	908805	
19594	1530225	
19128	1607202	
27059	1219515	
18195	809899	
15395	1485438	
26592	1732233	
22860	1909048	
23794	906005	
19595	1580610	
13996	933997	
35923	1760225	
27526	960589	
19594	3010997	
22394	1659921	
23327	1050163	
52251	903206	
15395	1546553	
18661	926066	
13996	888743	
10730	962921	
39188	1504566	
20994	2057872	
17728	2085864	
27525	2477751	
13063	308844	
12596	301380	
9331	171683	
13996	187546	
8864	177283	
9797	192677	
5598	187546	
9798	138093	
20061	163752	
17729	246329	
11196	154888	
6532	134361	
33590	151156	
7465	138094	
9797	156288	
7931	143225	
6065	135761	
9330	133429	
6531	138093	
6998	160487	
11664	267322	
10264	129696	
14929	241197	
13063	154889	
17728	130629	
7465	170284	
11197	145558	
13529	245862	
14929	208073	
13063	138560	
13996	139026	
11196	154888	
11663	251928	
15395	254260	
11196	151623	
11663	263591	
11197	251461	
15863	246795	
13063	349433	
10264	247729	
13063	251461	
11663	253794	
19128	156288	
9331	536978	
14929	255193	
28925	443672	
20994	611157	
25659	566837	
25660	275720	
13063	257059	
9330	245396	
13063	239798	
7931	248195	
10730	143225	
4199	138093	
5598	312577	
9798	139494	
12596	383023	
8398	139027	
4665	159087	
7464	148357	
6531	136694	
9797	143692	
8864	253793	
11663	256593	
12130	168418	
100304	215538	
6532	154889	
7931	230933	
6532	156288	
14462	180082	
7931	136693	
5132	163752	
4665	138094	
6532	159087	
8865	136693	
9797	140893	
6531	136694	
6532	141826	
7931	130163	
6064	147424	
5132	269656	
16796	376957	
27526	159554	
15395	249594	
55517	251461	
12130	245862	
15396	253327	
13996	253794	
10730	232799	
13529	157221	
23793	148823	
9797	155355	
6065	311177	
17728	153489	
11663	153023	
10264	252394	
11197	260325	
12596	147891	
23327	146491	
